is_canceled,lead_time_std,adr_std,no_deposit,prev_cancellations,repeat_guest,market_corporate,market_onlineTA,market_offlineTA/TO,market_groups,market_comp,booking_changes_flag,booking_changes_std,special_requests,national
1,-0.402943461,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.236285531,0.079985662,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.830004405,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.184204928,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.496688546,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.517520787,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.475856305,-0.889540528,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.184204928,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.496688546,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.496688546,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.184204928,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.100875964,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.32618498,-0.539636339,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.902917249,-0.156928633,1,0,0,0,0,1,0,0,1,1.040480334,0,1
1,-0.517520787,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.284520498,-1.06631504,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.496688546,-0.831223163,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.538353028,-0.260259713,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.527936908,-0.922344046,1,0,0,0,0,0,0,0,1,2.47913703,0,1
1,-0.340446737,-0.128316675,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.621681993,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.75709156,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.663346475,-0.700009092,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.482426789,-0.967904487,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.538353028,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.798756043,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,0.544923513,-0.43029128,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.486272425,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.486272425,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.486272425,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.486272425,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.486272425,-0.284497868,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.486272425,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.486272425,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.611265872,-0.521412163,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.361278978,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.611265872,-0.79477481,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.954997852,-0.977016575,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,0
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,1.326132556,-0.758326457,0,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.882085007,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.882085007,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.93416561,-0.339170398,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
1,-0.642514234,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.954997852,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.954997852,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.413359581,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.642514234,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.954997852,-0.466739633,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.652930355,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.350862858,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,0.732413683,-0.211601162,0,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.434191822,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.559185269,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.444607943,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.229825339,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.559185269,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.444607943,-0.503187986,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.75709156,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.840420525,-1.068137458,1,0,0,1,0,0,0,0,0,-0.398176361,0,1
1,1.086561783,-0.951502728,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.086561783,-0.951502728,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.642514234,-0.459449963,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.642514234,-0.459449963,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.642514234,-0.459449963,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.642514234,-0.459449963,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.642514234,-0.459449963,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.642514234,-0.459449963,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.257117772,-0.685429751,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.68033308,-0.541458757,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,-0.954997852,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,1.024065059,-0.951502728,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,1.024065059,-0.951502728,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
1,-0.111292084,-0.630757222,1,0,0,0,0,0,1,0,1,1.040480334,0,1
1,-0.111292084,-0.630757222,1,0,0,0,0,0,1,0,1,1.040480334,0,1
1,-0.111292084,-0.630757222,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
1,-0.111292084,-0.630757222,1,0,0,0,0,0,1,0,1,1.040480334,0,1
1,-0.798756043,-0.630757222,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.111292084,-0.630757222,1,0,0,0,0,0,1,0,1,1.040480334,0,1
1,-0.684178716,-0.962437234,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.621681993,-0.962437234,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.444607943,-0.557860516,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.892501128,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.892501128,-0.648981398,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
1,-0.580017511,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.434191822,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.725843199,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.725843199,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.882085007,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.705010958,-0.01113522,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,1.419877642,-0.993418334,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
1,-0.423775702,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.632098113,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.277950014,-0.803886898,1,0,0,0,0,1,0,0,1,1.040480334,0,1
1,-0.496688546,-0.685429751,1,0,0,0,1,0,0,0,1,2.47913703,1,1
1,0.638668598,-0.967904487,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.638668598,-0.967904487,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.694594837,-0.860381846,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.954997852,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.486272425,-0.685429751,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.069627602,-0.623467551,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.809172163,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.809172163,-0.466739633,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.555339633,-0.393842927,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,0.190775413,-0.515762668,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.954997852,-0.885895693,1,0,0,0,0,0,0,0,0,-0.398176361,0,0
1,-0.475856305,-0.685429751,1,0,0,0,1,0,0,0,1,2.47913703,1,1
0,0.419930066,-0.805709316,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.809172163,-0.885895693,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.861252766,-0.357394574,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.878239371,-0.932367343,1,0,0,0,1,0,0,0,1,1.040480334,1,0
1,-0.798756043,-0.885895693,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,1.649032294,-0.599047155,1,0,0,0,0,0,0,0,1,1.040480334,1,0
1,-0.92374949,-1.049913281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,-0.944581731,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.642514234,-0.248049515,1,0,0,0,1,0,0,0,1,1.040480334,0,1
1,-0.371695099,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.586587995,-0.967904487,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
1,-0.267533893,-0.600869572,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,0.13869481,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.725843199,-0.01113522,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.486272425,-0.685429751,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.882085007,-1.705983636,1,0,0,0,0,0,0,1,1,1.040480334,0,1
1,-0.298782255,-0.685429751,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.882085007,-1.705983636,1,0,0,0,0,0,0,1,0,-0.398176361,0,1
1,-0.590433631,-0.01113522,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.694594837,-1.013464928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,0.68033308,-0.964624135,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
1,0.388681704,0.158896346,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.534507392,-0.590664033,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.767507681,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.944581731,-0.740102281,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.715427078,-0.248049515,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.361278978,-1.705983636,1,0,0,0,0,0,0,1,0,-0.398176361,0,1
1,-0.486272425,-0.509566448,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.642514234,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.642514234,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.642514234,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.642514234,-0.703653928,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.194621049,-0.623467551,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.632098113,-0.922344046,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.096977903,-0.295432374,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.777923802,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.774078165,-0.931456134,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
1,1.138642386,-1.02184805,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.617836357,-0.995240752,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.982400577,-0.916330068,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.138642386,-1.02184805,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.971984456,-1.017109764,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,0.919903854,-0.916330068,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.138642386,-1.02184805,1,0,0,0,1,0,0,0,1,1.040480334,0,1
1,-0.590433631,-0.5604119,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.982400577,-0.916330068,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.267533893,-0.198297513,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.715427078,-0.248049515,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.75709156,-0.42719317,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.840420525,-0.977016575,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.861252766,-0.466739633,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
1,-0.74667544,-0.612533045,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.74667544,-0.612533045,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.451178427,-0.477674139,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
1,0.013701363,0.043537309,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.451178427,-0.36832908,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
1,-0.611265872,-0.406964334,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.076198086,0.309610286,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.600849752,0.233068745,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
0,0.888655492,-0.917788002,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
1,-0.788339922,0.207554898,1,0,0,0,0,1,0,0,1,2.47913703,0,1
0,1.201139109,-0.413707279,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
1,1.149058506,-0.975011916,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.149058506,-0.975011916,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,0.169943172,-0.831223163,1,0,0,0,1,0,0,0,1,1.040480334,1,1
1,-0.559185269,-0.612533045,1,0,0,0,1,0,0,0,1,1.040480334,0,1
1,-0.767507681,-0.298166,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.74667544,-1.705983636,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
1,-0.74667544,-1.705983636,1,0,0,0,0,0,0,0,0,-0.398176361,1,1
1,-0.673762596,-0.692172697,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.767507681,-0.480407765,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.548769149,0.05811665,1,0,0,0,1,0,0,0,1,1.040480334,0,1
1,-0.548769149,0.05811665,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.267533893,-1.031689105,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,1.065729542,-0.990320224,1,0,0,0,1,0,0,0,1,1.040480334,1,0
1,1.159474627,-0.927993541,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,1.190722989,-0.927993541,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.159474627,-0.927993541,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.767507681,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
1,-0.861252766,-0.831223163,1,0,0,0,1,0,0,0,0,-0.398176361,0,0
1,1.524038847,-0.42300161,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.100875964,-0.58209867,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.524038847,-0.42300161,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,1.524038847,-0.42300161,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.580017511,0.302320615,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.330030617,-0.186087315,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.50325903,-0.745934017,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,0.638668598,-0.705476345,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,0.565755754,-0.143807225,1,0,0,0,0,1,0,0,1,1.040480334,1,0
0,0.482426789,-0.928358024,1,0,0,0,0,1,0,0,1,1.040480334,0,0
1,-0.434191822,-0.106812147,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.277950014,0.371572486,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.434191822,-0.106812147,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.830004405,-0.1432605,1,0,0,0,1,0,0,0,1,1.040480334,0,1
1,-0.527936908,-0.311834133,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.840420525,-0.156928633,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
1,-0.225869411,-0.375618751,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,1,1.040480334,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
0,0.732413683,0.36063798,1,0,0,0,0,0,1,0,1,1.040480334,0,0
0,0.461594548,-0.685429751,1,0,0,0,1,0,0,0,0,-0.398176361,1,0
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,0.461594548,-0.576084692,1,0,0,0,0,1,0,0,1,1.040480334,0,0
1,0.576171874,-0.295432374,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.507104666,-0.229825339,1,0,0,0,0,1,0,0,1,1.040480334,0,1
1,-0.236285531,0.572038428,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,0.628252477,-0.935100969,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,0.461594548,-0.867671516,1,0,0,0,0,0,1,0,1,1.040480334,0,1
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.461594548,-0.940568222,1,0,0,0,0,1,0,0,1,1.040480334,0,0
0,0.461594548,0.36063798,1,0,0,0,0,1,0,0,1,1.040480334,0,0
1,-0.132124325,-0.047583573,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,1
1,-0.350862858,0.389796663,1,0,0,0,1,0,0,0,0,-0.398176361,0,1
1,-0.361278978,0.025313133,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.340446737,0.025313133,1,0,0,0,1,0,0,0,0,-0.398176361,1,1
1,-0.92374949,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
1,-0.819588284,-0.029359397,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
1,-0.371695099,0.29867578,1,0,0,0,0,0,0,0,0,-0.398176361,0,1
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.461594548,-0.175152809,1,0,0,0,0,1,0,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,0
0,0.732413683,-0.175152809,1,0,0,0,0,0,1,0,0,-0.398176361,0,1
